,features,dataset,emotion,validation
13164,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F01-S-FM01.npy,1,1.;0.;0,0
13165,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F01-S-FM02.npy,1,1.;0.;0,0
13166,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F01-S-FM03.npy,1,0.83333333;0.16666667;0.,0
13167,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F01-S-MF01.npy,1,0.66666667;0.33333333;0.,0
13168,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F01-S-MF02.npy,1,0.28571429;0.71428571;0.,0
13169,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F01-S-MF03.npy,1,0.83333333;0.;0.1666666,0
13170,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F01-S-MF04.npy,1,0.16666667;0.5;0.3333333,0
13171,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F01-S-MF05.npy,1,0.33333333;0.5;0.1666666,0
13172,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F01-S-MF06.npy,1,0.5;0.33333333;0.1666666,0
13173,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F01-S-MF07.npy,1,0.6;0.4;0.,0
13174,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F01-S-MF08.npy,1,0.8;0.2;0.,0
13175,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F01-S-MF09.npy,1,0.33333333;0.5;0.1666666,0
13176,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F01-T-FM01.npy,1,0.92592593;0.03703704;0.0370370,0
13177,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F02-P-FM01.npy,1,0.8;0.2;0.,0
13178,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F02-P-FM02.npy,1,0.2;0.8;0.,0
13179,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F02-P-MF01.npy,1,0.2;0.4;0.,0
13180,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F02-P-MF02.npy,1,0.2;0.6;0.,1
13181,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F02-S-FM01.npy,1,0.4;0.6;0.,0
13182,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F02-S-FM02.npy,1,0.6;0.2;0.,0
13183,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F02-S-FM03.npy,1,1.;0.;0,0
13184,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F02-S-MF01.npy,1,0.16666667;0.83333333;0.,0
13185,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F02-S-MF02.npy,1,0.2;0.;0.,0
13186,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F02-S-MF03.npy,1,0.;0.85714286;0.1428571,1
13187,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F02-S-MF04.npy,1,0.;0.66666667;0.3333333,0
13188,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F02-T-FM01.npy,1,0.55882353;0.32352941;0.1176470,0
13189,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-P-FM01.npy,1,1.;0.;0,0
13190,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-P-FM02.npy,1,0.8;0.2;0.,0
13191,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-P-FM03.npy,1,0.;0.;1,0
13192,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-P-FM04.npy,1,0.;0.4;0.,0
13193,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-P-FM05.npy,1,0.;0.8;0.,0
13194,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-P-MF01.npy,1,0.2;0.4;0.,0
13195,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-P-MF02.npy,1,0.;0.8;0.,0
13196,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-P-MF03.npy,1,0.;0.;1,0
13197,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-P-MF04.npy,1,0.16666667;0.5;0.3333333,0
13198,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-P-MF05.npy,1,0.8;0.2;0.,0
13199,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-P-MF06.npy,1,0.33333333;0.66666667;0.,0
13200,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-P-MF07.npy,1,0.33333333;0.66666667;0.,0
13201,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-P-MF08.npy,1,1.;0.;0,0
13202,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-S-FM01.npy,1,0.85714286;0.14285714;0.,0
13203,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-S-FM02.npy,1,1.;0.;0,0
13204,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-S-FM03.npy,1,0.66666667;0.33333333;0.,0
13205,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-S-FM04.npy,1,0.8;0.2;0.,0
13206,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-S-FM05.npy,1,1.;0.;0,0
13207,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-S-MF01.npy,1,0.6;0.4;0.,0
13208,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-S-MF02.npy,1,0.83333333;0.16666667;0.,0
13209,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-S-MF03.npy,1,0.14285714;0.85714286;0.,0
13210,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-S-MF04.npy,1,0.16666667;0.83333333;0.,0
13211,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-T-FM01.npy,1,0.92307692;0.03846154;0.0384615,0
13212,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F03-T-FM02.npy,1,0.93548387;0.03225806;0.0322580,0
13213,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F04-P-FM01.npy,1,0.;0.6;0.,0
13214,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F04-S-FM01.npy,1,0.8;0.2;0.,1
13215,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F04-S-FM02.npy,1,1.;0.;0,0
13216,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F04-S-MF01.npy,1,0.4;0.2;0.,0
13217,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F04-S-MF02.npy,1,0.4;0.4;0.,0
13218,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F04-T-FM01.npy,1,0.5;0.5;0.,0
13219,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F05-P-FM01.npy,1,0.16666667;0.66666667;0.1666666,0
13220,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F05-P-FM02.npy,1,0.14285714;0.85714286;0.,0
13221,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F05-P-FM03.npy,1,0.6;0.2;0.,1
13222,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F05-S-FM01.npy,1,0.875;0.125;0.,0
13223,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F05-S-FM02.npy,1,0.8;0.2;0.,0
13224,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F05-S-FM03.npy,1,1.;0.;0,1
13225,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F05-S-FM04.npy,1,1.;0.;0,0
13226,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F05-S-MF01.npy,1,0.;1.;0,0
13227,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F05-S-MF02.npy,1,0.66666667;0.16666667;0.1666666,0
13228,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F05-S-MF03.npy,1,0.;0.;1,1
13229,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F05-T-FM01.npy,1,0.84;0.16;0.,0
13230,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F06-S-FM01.npy,1,0.5;0.5;0.,0
13231,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F06-S-FM02.npy,1,1.;0.;0,0
13232,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F06-S-FM03.npy,1,0.875;0.125;0.,1
13233,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F06-S-MF01.npy,1,0.66666667;0.33333333;0.,0
13234,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F06-S-MF02.npy,1,0.6;0.4;0.,0
13235,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-F06-T-FM01.npy,1,0.53571429;0.35714286;0.1071428,0
13236,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-P-FM01.npy,1,0.;1.;0,0
13237,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-P-MF01.npy,1,0.2;0.8;0.,1
13238,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-P-MF02.npy,1,0.33333333;0.5;0.1666666,1
13239,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-P-MF03.npy,1,0.;0.16666667;0.8333333,0
13240,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-P-MF04.npy,1,0.2;0.8;0.,1
13241,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-P-MF05.npy,1,0.;1.;0,0
13242,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-P-MF06.npy,1,0.16666667;0.83333333;0.,0
13243,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-S-FM01.npy,1,0.8;0.2;0.,0
13244,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-S-FM02.npy,1,0.2;0.8;0.,1
13245,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-S-FM03.npy,1,0.4;0.4;0.,0
13246,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-S-MF01.npy,1,1.;0.;0,0
13247,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-S-MF02.npy,1,1.;0.;0,0
13248,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-S-MF03.npy,1,0.8;0.2;0.,0
13249,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-S-MF04.npy,1,0.83333333;0.16666667;0.,1
13250,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-S-MF05.npy,1,0.4;0.6;0.,0
13251,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-S-MF06.npy,1,1.;0.;0,1
13252,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-S-MF07.npy,1,1.;0.;0,0
13253,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-S-MF08.npy,1,1.;0.;0,0
13254,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-S-MF09.npy,1,0.8;0.2;0.,0
13255,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M01-T-MF01.npy,1,0.66666667;0.3;0.0333333,0
13256,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M02-P-FM01.npy,1,0.4;0.2;0.,0
13257,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M02-P-FM02.npy,1,0.2;0.8;0.,1
13258,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M02-P-FM05.npy,1,0.85714286;0.14285714;0.,0
13259,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M02-P-MF01.npy,1,0.4;0.6;0.,1
13260,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M02-S-FM01.npy,1,0.;0.8;0.,0
13261,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M02-S-FM02.npy,1,0.5;0.5;0.,0
13262,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M02-S-FM03.npy,1,0.33333333;0.5;0.1666666,0
13263,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M02-S-FM04.npy,1,0.33333333;0.66666667;0.,1
13264,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M02-S-MF01.npy,1,0.4;0.5;0.,0
13265,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M02-T-MF01.npy,1,0.69230769;0.23076923;0.0769230,0
13266,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-P-FM01.npy,1,0.;0.;1,0
13267,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-P-FM02.npy,1,0.;0.;1,0
13268,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-P-FM03.npy,1,0.;0.6;0.,0
13269,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-P-MF01.npy,1,0.2;0.6;0.,1
13270,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-P-MF02.npy,1,0.;0.;1,0
13271,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-P-MF03.npy,1,0.;0.;1,1
13272,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-P-MF04.npy,1,0.;0.66666667;0.3333333,0
13273,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-P-MF05.npy,1,0.;0.6;0.,1
13274,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-P-MF06.npy,1,0.33333333;0.5;0.1666666,1
13275,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-P-MF07.npy,1,0.5;0.5;0.,1
13276,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-P-MF08.npy,1,0.;1.;0,0
13277,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-P-MF09.npy,1,0.;0.16666667;0.8333333,1
13278,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-S-FM01.npy,1,0.4;0.4;0.,0
13279,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-S-FM02.npy,1,0.33333333;0.66666667;0.,0
13280,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-S-FM03.npy,1,0.;0.8;0.,0
13281,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-S-FM04.npy,1,0.5;0.5;0.,1
13282,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-S-FM05.npy,1,0.;0.75;0.2,0
13283,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-S-MF01.npy,1,0.;0.85714286;0.1428571,0
13284,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-S-MF02.npy,1,0.83333333;0.16666667;0.,0
13285,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-S-MF03.npy,1,0.4;0.6;0.,0
13286,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-S-MF04.npy,1,0.77777778;0.22222222;0.,0
13287,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M03-T-MF01.npy,1,0.45454545;0.54545455;0.,0
13288,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M04-P-FM01.npy,1,0.;1.;0,0
13289,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M04-P-FM02.npy,1,0.33333333;0.66666667;0.,0
13290,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M04-P-MF01.npy,1,0.8;0.2;0.,0
13291,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M04-P-MF02.npy,1,0.;1.;0,0
13292,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M04-P-MF03.npy,1,0.16666667;0.83333333;0.,1
13293,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M04-S-FM01.npy,1,0.71428571;0.28571429;0.,0
13294,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M04-S-FM02.npy,1,0.66666667;0.33333333;0.,0
13295,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M04-S-MF01.npy,1,0.6;0.2;0.,0
13296,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M04-S-MF02.npy,1,1.;0.;0,0
13297,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M04-T-MF01.npy,1,0.86956522;0.13043478;0.,0
13298,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M05-P-FM01.npy,1,0.;0.;1,0
13299,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M05-P-FM02.npy,1,0.16666667;0.66666667;0.1666666,0
13300,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M05-P-MF01.npy,1,0.5;0.33333333;0.1666666,0
13301,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M05-S-FM01.npy,1,0.14285714;0.42857143;0.4285714,0
13302,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M05-S-FM02.npy,1,0.2;0.6;0.,0
13303,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M05-S-FM03.npy,1,0.22222222;0.55555556;0.2222222,0
13304,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M05-S-FM04.npy,1,0.14285714;0.85714286;0.,0
13305,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M05-S-MF01.npy,1,0.66666667;0.33333333;0.,0
13306,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M05-S-MF02.npy,1,0.2;0.;0.,0
13307,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M05-T-MF01.npy,1,0.63333333;0.33333333;0.0333333,0
13308,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M06-P-MF01.npy,1,0.;0.;1,0
13309,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M06-P-MF02.npy,1,0.;0.8;0.,0
13310,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M06-S-FM01.npy,1,0.2;0.6;0.,0
13311,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M06-S-FM02.npy,1,0.4;0.6;0.,0
13312,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M06-S-FM03.npy,1,0.4;0.6;0.,0
13313,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M06-S-FM04.npy,1,0.;1.;0,0
13314,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M06-S-MF01.npy,1,0.6;0.4;0.,0
13315,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M06-S-MF02.npy,1,0.85714286;0.14285714;0.,0
13316,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05A-M06-T-MF01.npy,1,0.5862069;0.4137931;0.,0
13317,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F01-P-FM01.npy,1,0.;1.;0,0
13318,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F01-P-FM02.npy,1,0.;1.;0,0
13319,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F01-P-FM03.npy,1,0.;1.;0,0
13320,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F01-P-FM04.npy,1,0.;0.8;0.,0
13321,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F01-S-FM01.npy,1,0.;0.4;0.,1
13322,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F01-S-FM02.npy,1,0.;0.;1,0
13323,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F01-S-MF01.npy,1,0.;0.6;0.,0
13324,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F01-S-MF02.npy,1,0.4;0.6;0.,1
13325,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F01-S-MF03.npy,1,0.;0.;1,1
13326,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F01-S-MF04.npy,1,0.2;0.8;0.,0
13327,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F01-T-FM01.npy,1,0.14285714;0.28571429;0.5714285,0
13328,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F02-P-FM01.npy,1,0.;0.6;0.,0
13329,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F02-P-FM02.npy,1,0.;0.8;0.,1
13330,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F02-P-MF01.npy,1,0.16666667;0.83333333;0.,0
13331,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F02-S-FM01.npy,1,0.;0.2;0.,0
13332,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F02-S-MF01.npy,1,0.;0.875;0.12,0
13333,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F02-T-FM01.npy,1,0.13793103;0.5862069;0.2758620,0
13334,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-P-FM01.npy,1,0.33333333;0.33333333;0.3333333,0
13335,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-P-FM02.npy,1,0.;1.;0,1
13336,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-P-FM03.npy,1,0.;0.;1,0
13337,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-P-FM04.npy,1,0.2;0.;0.,0
13338,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-P-FM05.npy,1,0.;0.;1,0
13339,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-P-MF01.npy,1,0.;0.;1,0
13340,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-P-MF02.npy,1,0.;0.;1,1
13341,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-P-MF03.npy,1,0.2;0.8;0.,0
13342,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-S-FM01.npy,1,0.;0.14285714;0.8571428,0
13343,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-S-FM02.npy,1,0.;0.33333333;0.6666666,0
13344,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-S-FM03.npy,1,0.4;0.6;0.,0
13345,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-S-FM04.npy,1,0.;0.33333333;0.6666666,1
13346,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-S-FM05.npy,1,0.;0.8;0.,1
13347,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-S-FM06.npy,1,0.8;0.2;0.,0
13348,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-S-FM07.npy,1,0.;0.4;0.,0
13349,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-S-FM08.npy,1,0.4;0.6;0.,0
13350,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-S-MF01.npy,1,0.4;0.6;0.,0
13351,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-S-MF02.npy,1,0.;0.4;0.,0
13352,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F03-T-FM01.npy,1,0.5;0.30769231;0.1923076,0
13353,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F04-P-FM01.npy,1,0.;1.;0,0
13354,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F04-P-FM02.npy,1,0.;0.;1,0
13355,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F04-S-FM01.npy,1,0.;0.16666667;0.8333333,0
13356,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F04-S-FM02.npy,1,0.2;0.6;0.,0
13357,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F04-S-FM03.npy,1,0.;0.4;0.,0
13358,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F04-S-MF01.npy,1,0.;0.6;0.,0
13359,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F04-T-FM01.npy,1,0.25806452;0.35483871;0.3870967,0
13360,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F05-P-FM01.npy,1,0.2;0.8;0.,0
13361,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F05-P-FM02.npy,1,0.;0.8;0.,0
13362,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F05-P-FM03.npy,1,0.2;0.8;0.,0
13363,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F05-P-FM04.npy,1,0.;0.28571429;0.7142857,0
13364,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F05-S-FM01.npy,1,0.;0.;1,0
13365,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F05-S-FM02.npy,1,0.;0.2;0.,1
13366,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F05-S-FM03.npy,1,0.;0.;1,0
13367,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F05-S-FM04.npy,1,0.;0.2;0.,0
13368,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F05-S-FM05.npy,1,0.;0.;1,0
13369,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F05-S-FM06.npy,1,0.;0.8;0.,1
13370,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F05-S-FM07.npy,1,0.;0.;1,0
13371,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F05-S-MF01.npy,1,0.4;0.6;0.,0
13372,/z/lancelcy/data/orig/msp/mfbs/MSP-IMPROV-S05H-F05-S-MF02.npy,1,0.2;0.8;0.,0
