,features,emotion,validation,dataset
5895,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216502.npy,0.14285714285714285;0.14285714285714285;0.7142857142857143,0,0
5896,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216503.npy,0.0;0.8571428571428571;0.14285714285714285,0,0
5897,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216504.npy,0.7142857142857143;0.2857142857142857;0.0,0,0
5898,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216505.npy,0.0;0.42857142857142855;0.5714285714285714,0,0
5899,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216507.npy,0.42857142857142855;0.5714285714285714;0.0,0,0
5900,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216508.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
5901,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216509.npy,0.16666666666666666;0.0;0.8333333333333334,0,0
5902,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216510.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
5903,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216511.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
5904,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216518.npy,0.0;0.5714285714285714;0.42857142857142855,0,0
5905,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216519.npy,0.0;0.8571428571428571;0.14285714285714285,0,0
5906,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216520.npy,0.6666666666666666;0.3333333333333333;0.0,0,0
5907,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216523.npy,0.14285714285714285;0.7142857142857143;0.14285714285714285,0,0
5908,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216525.npy,0.14285714285714285;0.7142857142857143;0.14285714285714285,0,0
5909,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216527.npy,0.0;0.3333333333333333;0.6666666666666666,0,0
5910,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216528.npy,0.42857142857142855;0.5714285714285714;0.0,0,0
5911,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216532.npy,0.2857142857142857;0.5714285714285714;0.14285714285714285,0,0
5912,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216551.npy,0.0;0.14285714285714285;0.8571428571428571,0,0
5913,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216553.npy,0.2857142857142857;0.7142857142857143;0.0,0,0
5914,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216556.npy,1.0;0.0;0.0,0,0
5915,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216557.npy,0.2857142857142857;0.5714285714285714;0.14285714285714285,0,0
5916,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216559.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
5917,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216562.npy,0.7142857142857143;0.2857142857142857;0.0,0,0
5918,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216563.npy,0.2857142857142857;0.5714285714285714;0.14285714285714285,0,0
5919,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216565.npy,0.14285714285714285;0.7142857142857143;0.14285714285714285,0,0
5920,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216566.npy,1.0;0.0;0.0,0,0
5921,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216567.npy,0.2857142857142857;0.5714285714285714;0.14285714285714285,0,0
5922,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216573.npy,0.2857142857142857;0.5714285714285714;0.14285714285714285,0,0
5923,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216575.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
5924,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216577.npy,0.14285714285714285;0.7142857142857143;0.14285714285714285,0,0
5925,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216578.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
5926,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216581.npy,0.7142857142857143;0.2857142857142857;0.0,0,0
5927,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216582.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
5928,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216584.npy,1.0;0.0;0.0,0,0
5929,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216587.npy,0.8333333333333334;0.16666666666666666;0.0,0,0
5930,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216589.npy,0.14285714285714285;0.0;0.8571428571428571,0,0
5931,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216590.npy,0.7142857142857143;0.2857142857142857;0.0,0,0
5932,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216591.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
5933,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216602.npy,0.14285714285714285;0.5714285714285714;0.2857142857142857,0,0
5934,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216604.npy,0.14285714285714285;0.7142857142857143;0.14285714285714285,0,0
5935,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216607.npy,0.2857142857142857;0.5714285714285714;0.14285714285714285,0,0
5936,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216608.npy,0.7142857142857143;0.2857142857142857;0.0,0,0
5937,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216613.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
5938,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216617.npy,0.0;0.42857142857142855;0.5714285714285714,0,0
5939,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216619.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
5940,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216622.npy,0.5714285714285714;0.2857142857142857;0.14285714285714285,0,0
5941,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216626.npy,0.2857142857142857;0.5714285714285714;0.14285714285714285,0,0
5942,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216627.npy,0.7142857142857143;0.2857142857142857;0.0,0,0
5943,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216629.npy,0.7142857142857143;0.2857142857142857;0.0,0,0
5944,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216630.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
5945,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216631.npy,0.2857142857142857;0.7142857142857143;0.0,0,0
5946,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216633.npy,1.0;0.0;0.0,0,0
5947,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216637.npy,0.14285714285714285;0.2857142857142857;0.5714285714285714,0,0
5948,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216642.npy,0.14285714285714285;0.0;0.8571428571428571,0,0
5949,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216645.npy,0.0;0.42857142857142855;0.5714285714285714,0,0
5950,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216650.npy,0.42857142857142855;0.5714285714285714;0.0,0,0
5951,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216653.npy,0.14285714285714285;0.7142857142857143;0.14285714285714285,0,0
5952,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216656.npy,0.5714285714285714;0.2857142857142857;0.14285714285714285,0,0
5953,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216657.npy,0.0;0.0;1.0,0,0
5954,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216658.npy,0.0;1.0;0.0,0,0
5955,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216664.npy,0.0;0.2857142857142857;0.7142857142857143,0,0
5956,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216667.npy,0.2857142857142857;0.14285714285714285;0.5714285714285714,0,0
5957,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216669.npy,0.0;0.42857142857142855;0.5714285714285714,0,0
5958,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216672.npy,0.14285714285714285;0.5714285714285714;0.2857142857142857,0,0
5959,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216673.npy,0.0;0.0;1.0,0,0
5960,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216674.npy,0.7142857142857143;0.2857142857142857;0.0,0,0
5961,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216679.npy,0.42857142857142855;0.5714285714285714;0.0,0,0
5962,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216681.npy,0.14285714285714285;0.5714285714285714;0.2857142857142857,0,0
5963,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216686.npy,0.2857142857142857;0.14285714285714285;0.5714285714285714,0,0
5964,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216688.npy,0.8333333333333334;0.16666666666666666;0.0,0,0
5965,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216693.npy,0.7142857142857143;0.2857142857142857;0.0,0,0
5966,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216694.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
5967,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216697.npy,0.14285714285714285;0.7142857142857143;0.14285714285714285,0,0
5968,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216698.npy,0.8571428571428571;0.0;0.14285714285714285,0,0
5969,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216705.npy,0.2857142857142857;0.0;0.7142857142857143,0,0
5970,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216709.npy,0.0;0.8571428571428571;0.14285714285714285,0,0
5971,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216714.npy,0.16666666666666666;0.16666666666666666;0.6666666666666666,0,0
5972,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216716.npy,0.0;0.8571428571428571;0.14285714285714285,0,0
5973,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216717.npy,0.0;0.14285714285714285;0.8571428571428571,0,0
5974,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216719.npy,0.14285714285714285;0.5714285714285714;0.2857142857142857,0,0
5975,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216720.npy,0.5714285714285714;0.2857142857142857;0.14285714285714285,0,0
5976,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216721.npy,0.14285714285714285;0.14285714285714285;0.7142857142857143,0,0
5977,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216722.npy,0.0;0.0;1.0,0,0
5978,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216723.npy,1.0;0.0;0.0,0,0
5979,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216724.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
5980,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216725.npy,0.14285714285714285;0.8571428571428571;0.0,0,0
5981,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216730.npy,0.14285714285714285;0.5714285714285714;0.2857142857142857,0,0
5982,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216731.npy,0.0;0.0;1.0,0,0
5983,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216732.npy,0.5714285714285714;0.14285714285714285;0.2857142857142857,0,0
5984,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216736.npy,0.0;0.0;1.0,0,0
5985,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216737.npy,0.0;0.5714285714285714;0.42857142857142855,0,0
5986,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216740.npy,0.42857142857142855;0.5714285714285714;0.0,0,0
5987,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216741.npy,0.0;0.8571428571428571;0.14285714285714285,0,0
5988,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216746.npy,0.0;0.0;1.0,0,0
5989,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216753.npy,0.14285714285714285;0.0;0.8571428571428571,0,0
5990,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216755.npy,0.2857142857142857;0.5714285714285714;0.14285714285714285,0,0
5991,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216757.npy,0.5714285714285714;0.2857142857142857;0.14285714285714285,0,0
5992,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216758.npy,0.14285714285714285;0.5714285714285714;0.2857142857142857,0,0
5993,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216761.npy,0.6666666666666666;0.3333333333333333;0.0,0,0
5994,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216763.npy,0.0;0.14285714285714285;0.8571428571428571,0,0
5995,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216765.npy,1.0;0.0;0.0,0,0
5996,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216768.npy,0.0;0.14285714285714285;0.8571428571428571,0,0
5997,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216769.npy,0.7142857142857143;0.14285714285714285;0.14285714285714285,0,0
5998,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216770.npy,0.16666666666666666;0.16666666666666666;0.6666666666666666,0,0
5999,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216771.npy,0.8333333333333334;0.16666666666666666;0.0,0,0
6000,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216773.npy,0.5714285714285714;0.14285714285714285;0.2857142857142857,0,0
6001,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216779.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
6002,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216780.npy,0.42857142857142855;0.5714285714285714;0.0,0,0
6003,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216782.npy,0.8333333333333334;0.16666666666666666;0.0,0,0
6004,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216783.npy,0.14285714285714285;0.0;0.8571428571428571,0,0
6005,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216786.npy,0.2857142857142857;0.7142857142857143;0.0,0,0
6006,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216790.npy,0.0;0.42857142857142855;0.5714285714285714,0,0
6007,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216791.npy,0.3333333333333333;0.0;0.6666666666666666,0,0
6008,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216795.npy,0.7142857142857143;0.2857142857142857;0.0,0,0
6009,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216799.npy,0.3333333333333333;0.6666666666666666;0.0,0,0
6010,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216800.npy,0.14285714285714285;0.2857142857142857;0.5714285714285714,0,0
6011,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216811.npy,0.5714285714285714;0.2857142857142857;0.14285714285714285,0,0
6012,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216812.npy,0.2857142857142857;0.5714285714285714;0.14285714285714285,0,0
6013,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216814.npy,0.2857142857142857;0.7142857142857143;0.0,0,0
6014,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216815.npy,0.6666666666666666;0.16666666666666666;0.16666666666666666,0,0
6015,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216817.npy,0.0;0.5714285714285714;0.42857142857142855,0,0
6016,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216821.npy,0.14285714285714285;0.7142857142857143;0.14285714285714285,0,0
6017,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216822.npy,0.14285714285714285;0.8571428571428571;0.0,0,0
6018,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216823.npy,0.42857142857142855;0.5714285714285714;0.0,0,0
6019,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216829.npy,0.14285714285714285;0.14285714285714285;0.7142857142857143,0,0
6020,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216830.npy,0.42857142857142855;0.5714285714285714;0.0,0,0
6021,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216844.npy,0.0;0.8571428571428571;0.14285714285714285,0,0
6022,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216848.npy,0.7142857142857143;0.2857142857142857;0.0,0,0
6023,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216851.npy,1.0;0.0;0.0,0,0
6024,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216859.npy,0.2857142857142857;0.5714285714285714;0.14285714285714285,0,0
6025,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216864.npy,0.6666666666666666;0.0;0.3333333333333333,0,0
6026,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216872.npy,0.7142857142857143;0.2857142857142857;0.0,0,0
6027,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216873.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
6028,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216874.npy,0.14285714285714285;0.8571428571428571;0.0,0,0
6029,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216877.npy,1.0;0.0;0.0,0,0
6030,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216879.npy,0.2857142857142857;0.7142857142857143;0.0,0,0
6031,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216880.npy,0.5714285714285714;0.14285714285714285;0.2857142857142857,0,0
6032,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216882.npy,0.5714285714285714;0.2857142857142857;0.14285714285714285,0,0
6033,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216889.npy,1.0;0.0;0.0,0,0
6034,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216890.npy,0.8571428571428571;0.0;0.14285714285714285,0,0
6035,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216891.npy,0.5714285714285714;0.14285714285714285;0.2857142857142857,0,0
6036,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216905.npy,0.7142857142857143;0.14285714285714285;0.14285714285714285,0,0
6037,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216906.npy,0.2857142857142857;0.7142857142857143;0.0,0,0
6038,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216909.npy,0.8571428571428571;0.0;0.14285714285714285,0,0
6039,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216913.npy,1.0;0.0;0.0,0,0
6040,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216917.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
6041,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216919.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
6042,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216923.npy,1.0;0.0;0.0,0,0
6043,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216924.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
6044,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216930.npy,0.5714285714285714;0.2857142857142857;0.14285714285714285,0,0
6045,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216940.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
6046,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216941.npy,0.2857142857142857;0.5714285714285714;0.14285714285714285,0,0
6047,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216947.npy,0.8333333333333334;0.16666666666666666;0.0,0,0
6048,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216949.npy,0.7142857142857143;0.14285714285714285;0.14285714285714285,0,0
6049,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216959.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
6050,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216965.npy,0.2857142857142857;0.5714285714285714;0.14285714285714285,0,0
6051,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216967.npy,0.8333333333333334;0.0;0.16666666666666666,0,0
6052,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216969.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
6053,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216972.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
6054,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216974.npy,0.8571428571428571;0.0;0.14285714285714285,0,0
6055,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216978.npy,0.2857142857142857;0.5714285714285714;0.14285714285714285,0,0
6056,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216979.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
6057,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216981.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
6058,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216986.npy,0.42857142857142855;0.5714285714285714;0.0,0,0
6059,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216988.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
6060,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216989.npy,0.2857142857142857;0.5714285714285714;0.14285714285714285,0,0
6061,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216997.npy,0.14285714285714285;0.8571428571428571;0.0,0,0
6062,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216998.npy,0.2857142857142857;0.7142857142857143;0.0,0,0
6063,/z/lancelcy/PRIORI_Emotion/pad_mfbs/216999.npy,0.42857142857142855;0.5714285714285714;0.0,0,0
6064,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217006.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
6065,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217008.npy,0.0;0.2857142857142857;0.7142857142857143,0,0
6066,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217013.npy,0.0;0.5714285714285714;0.42857142857142855,0,0
6067,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217017.npy,0.0;0.2857142857142857;0.7142857142857143,0,0
6068,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217019.npy,0.14285714285714285;0.0;0.8571428571428571,0,0
6069,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217021.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
6070,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217030.npy,0.14285714285714285;0.14285714285714285;0.7142857142857143,0,0
6071,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217035.npy,0.14285714285714285;0.0;0.8571428571428571,0,0
6072,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217041.npy,0.5714285714285714;0.14285714285714285;0.2857142857142857,0,0
6073,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217042.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
6074,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217044.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
6075,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217051.npy,0.5714285714285714;0.2857142857142857;0.14285714285714285,0,0
6076,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217052.npy,0.5714285714285714;0.2857142857142857;0.14285714285714285,0,0
6077,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217060.npy,0.42857142857142855;0.5714285714285714;0.0,0,0
6078,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217062.npy,0.7142857142857143;0.14285714285714285;0.14285714285714285,0,0
6079,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217070.npy,0.14285714285714285;0.8571428571428571;0.0,0,0
6080,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217077.npy,0.42857142857142855;0.5714285714285714;0.0,0,0
6081,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217079.npy,0.2857142857142857;0.14285714285714285;0.5714285714285714,0,0
6082,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217081.npy,0.2857142857142857;0.5714285714285714;0.14285714285714285,0,0
6083,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217082.npy,0.6666666666666666;0.16666666666666666;0.16666666666666666,0,0
6084,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217085.npy,0.2857142857142857;0.7142857142857143;0.0,0,0
6085,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217087.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
6086,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217091.npy,0.0;0.16666666666666666;0.8333333333333334,0,0
6087,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217094.npy,0.0;0.42857142857142855;0.5714285714285714,0,0
6088,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217096.npy,0.0;0.8571428571428571;0.14285714285714285,0,0
6089,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217101.npy,0.14285714285714285;0.8571428571428571;0.0,0,0
6090,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217105.npy,1.0;0.0;0.0,0,0
6091,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217109.npy,0.14285714285714285;0.8571428571428571;0.0,0,0
6092,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217110.npy,0.42857142857142855;0.5714285714285714;0.0,0,0
6093,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217112.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
6094,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217115.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
6095,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217117.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
6096,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217118.npy,0.0;1.0;0.0,0,0
6097,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217119.npy,0.14285714285714285;0.5714285714285714;0.2857142857142857,0,0
6098,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217120.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
6099,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217123.npy,1.0;0.0;0.0,0,0
6100,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217129.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
6101,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217130.npy,0.42857142857142855;0.5714285714285714;0.0,0,0
6102,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217133.npy,0.0;0.2857142857142857;0.7142857142857143,0,0
6103,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217134.npy,0.2857142857142857;0.7142857142857143;0.0,0,0
6104,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217138.npy,0.8571428571428571;0.0;0.14285714285714285,0,0
6105,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217143.npy,0.6666666666666666;0.3333333333333333;0.0,0,0
6106,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217144.npy,0.5714285714285714;0.42857142857142855;0.0,0,0
6107,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217145.npy,0.0;0.14285714285714285;0.8571428571428571,0,0
6108,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217150.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
6109,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217152.npy,1.0;0.0;0.0,0,0
6110,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217155.npy,0.42857142857142855;0.0;0.5714285714285714,0,0
6111,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217156.npy,1.0;0.0;0.0,0,0
6112,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217158.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
6113,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217164.npy,0.6666666666666666;0.16666666666666666;0.16666666666666666,0,0
6114,/z/lancelcy/PRIORI_Emotion/pad_mfbs/217165.npy,0.8571428571428571;0.14285714285714285;0.0,0,0
