,Unnamed: 0,exp,sub_id,segment_seconds,path,activation_arr,valence_arr,segment_id,valence,arousal
1867,3584,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3584.npy,{3|4|5|4|3},{4|3|4|3|3},3584,0,0
1868,3585,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3585.npy,{6|4|5|4},{6|6|7|8},3585,2,0
1869,3586,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3586.npy,{5|5|5|6},{5|5|5|5},3586,1,1
1870,3587,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3587.npy,{6|5|5|6|3},{5|3|5|5|2},3587,1,1
1871,3589,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3589.npy,{6|7|6|6},{4|6|5|5},3589,1,2
1872,3590,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3590.npy,{4|4|5|4},{5|3|5|5},3590,1,0
1873,3591,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3591.npy,{5|7|7|7},{5|6|5|6},3591,1,2
1874,3592,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3592.npy,{5|7|6|7},{5|6|5|6},3592,1,2
1875,3593,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3593.npy,{5|7|6|6|6},{5|5|5|5|6},3593,1,2
1876,3594,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3594.npy,{5|7|7|6},{5|4|5|5},3594,1,2
1877,3596,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3596.npy,{4|6|6|6},{4|4|4|3},3596,0,2
1878,3597,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3597.npy,{4|5|5|5},{4|4|5|5},3597,0,1
1879,3598,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3598.npy,{6|7|6|7|6},{4|6|5|5|6},3598,1,2
1880,3600,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3600.npy,{5|6|6|6},{5|4|5|5},3600,1,2
1881,3601,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3601.npy,{5|6|6|6},{5|5|5|6},3601,1,2
1882,3602,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3602.npy,{5|5|5|6},{5|4|5|4},3602,0,1
1883,3603,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3603.npy,{6|7|6|8|8},{5|7|5|6|8},3603,2,2
1884,3604,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3604.npy,{5|7|7|7|7},{5|6|5|5|6},3604,1,2
1885,3605,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3605.npy,{6|7|7|7|8},{6|7|5|6|6},3605,2,2
1886,3606,personal,5865001,14.0,/z/lancelcy/R21/mfbs/3606.npy,{7|7|7|8},{6|6|5|9},3606,2,2
1887,3607,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3607.npy,{5|4|5|6|5},{4|4|5|4|5},3607,0,1
1888,3608,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3608.npy,{5|6|6|5},{5|5|5|5},3608,1,1
1889,3609,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3609.npy,{5|5|6|6},{3|4|4|2},3609,0,1
1890,3610,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3610.npy,{6|7|6|6},{6|8|5|6},3610,2,2
1891,3611,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3611.npy,{7|7|7|8},{2|7|4|2},3611,0,2
1892,3614,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3614.npy,{6|7|6|7},{6|7|4|6},3614,2,2
1893,3615,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3615.npy,{7|8|6|7},{6|8|7|8},3615,2,2
1894,3616,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3616.npy,{6|6|5|5},{6|6|6|6},3616,2,1
1895,3617,personal,5865001,11.0,/z/lancelcy/R21/mfbs/3617.npy,{7|7|6|7|7},{6|7|6|7|7},3617,2,2
1896,3619,personal,5865001,6.0,/z/lancelcy/R21/mfbs/3619.npy,{5|7|7|7},{5|5|5|6},3619,1,2
1897,3620,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3620.npy,{5|5|5|5},{5|4|5|5},3620,1,1
1898,3624,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3624.npy,{5|4|5|6},{5|3|5|6},3624,1,1
1899,3625,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3625.npy,{5|7|5|6},{4|4|4|3},3625,0,1
1900,3626,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3626.npy,{6|7|6|7},{6|3|5|4},3626,0,2
1901,3627,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3627.npy,{6|6|6|7},{6|7|6|7},3627,2,2
1902,3628,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3628.npy,{6|6|6|7|7},{5|4|5|5|6},3628,1,2
1903,3629,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3629.npy,{5|4|6|6},{5|4|5|4},3629,0,2
1904,3630,personal,5865001,8.0,/z/lancelcy/R21/mfbs/3630.npy,{6|5|6|8},{6|6|6|8},3630,2,2
1905,3631,personal,5865001,11.0,/z/lancelcy/R21/mfbs/3631.npy,{7|6|6|7},{5|6|6|4},3631,2,2
1906,3633,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3633.npy,{5|6|6|6},{6|7|6|6},3633,2,2
1907,3634,assessment,5865001,5.0,/z/lancelcy/R21/mfbs/3634.npy,{5|4|6|5|7},{5|5|6|6|7},3634,2,1
1908,3635,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3635.npy,{5|5|6|5},{6|6|6|6},3635,2,1
1909,3636,assessment,5865001,4.0,/z/lancelcy/R21/mfbs/3636.npy,{5|5|6|6},{6|6|6|6},3636,2,1
1910,3637,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3637.npy,{5|6|5|5},{4|5|4|4},3637,0,1
1911,3638,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3638.npy,{6|5|6|6},{5|5|6|5},3638,1,2
1912,3639,assessment,5865001,8.0,/z/lancelcy/R21/mfbs/3639.npy,{5|5|5|6},{5|5|5|6},3639,1,1
1913,3641,assessment,5865001,4.0,/z/lancelcy/R21/mfbs/3641.npy,{4|4|5|4},{3|3|4|4},3641,0,0
1914,3642,assessment,5865001,13.0,/z/lancelcy/R21/mfbs/3642.npy,{5|4|5|4},{5|3|4|5},3642,0,0
1915,3645,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3645.npy,{5|4|4|4},{4|5|5|4},3645,0,0
1916,3646,assessment,5865001,16.0,/z/lancelcy/R21/mfbs/3646.npy,{4|3|5|4|2},{4|2|3|5|2},3646,0,0
1917,3647,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3647.npy,{5|5|5|5},{5|4|5|6},3647,1,1
1918,3648,assessment,5865001,13.0,/z/lancelcy/R21/mfbs/3648.npy,{5|5|6|6},{5|3|5|6},3648,1,1
1919,3649,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3649.npy,{5|6|6|5},{6|7|7|7},3649,2,1
1920,3650,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3650.npy,{5|6|6|6},{6|4|6|7},3650,2,2
1921,3653,assessment,5865001,7.0,/z/lancelcy/R21/mfbs/3653.npy,{5|5|4|4},{5|4|4|5},3653,0,0
1922,3655,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3655.npy,{6|5},{6|5},3655,1,1
1923,3656,assessment,5865001,7.0,/z/lancelcy/R21/mfbs/3656.npy,{5|5|5|5},{6|6|6|5},3656,2,1
1924,3657,assessment,5865001,7.0,/z/lancelcy/R21/mfbs/3657.npy,{5|6},{5|5},3657,1,1
1925,3658,assessment,5865001,7.0,/z/lancelcy/R21/mfbs/3658.npy,{6|5},{6|5},3658,1,1
1926,3663,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3663.npy,{5|5|6|5},{4|4|5|5},3663,0,1
1927,3664,assessment,5865001,4.0,/z/lancelcy/R21/mfbs/3664.npy,{4|5|6|5|6},{5|4|5|5|7},3664,1,1
1928,3666,assessment,5865001,4.0,/z/lancelcy/R21/mfbs/3666.npy,{4},{5},3666,1,0
1929,3667,assessment,5865001,4.0,/z/lancelcy/R21/mfbs/3667.npy,{4|5|5},{3|4|5},3667,0,1
1930,3668,assessment,5865001,5.0,/z/lancelcy/R21/mfbs/3668.npy,{5|5|6|5},{5|3|5|6},3668,1,1
1931,3670,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3670.npy,{4|4|6|6},{6|6|7|6},3670,2,0
1932,3671,assessment,5865001,11.0,/z/lancelcy/R21/mfbs/3671.npy,{5|4|4|5},{5|6|6|6},3671,2,0
1933,3676,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3676.npy,{4|2|6|4},{3|3|5|5},3676,0,0
1934,3677,assessment,5865001,7.0,/z/lancelcy/R21/mfbs/3677.npy,{5|5|6|5|4},{5|4|5|4|6},3677,0,1
1935,3679,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3679.npy,{4|3|5|4},{4|2|3|4},3679,0,0
1936,3680,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3680.npy,{5|5|6|4},{6|3|5|6},3680,2,1
1937,3681,personal,5865001,6.0,/z/lancelcy/R21/mfbs/3681.npy,{5|4|5|3},{5|3|4|4},3681,0,0
1938,3682,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3682.npy,{4|3|3|4},{4|3|5|4},3682,0,0
1939,3683,personal,5865001,12.0,/z/lancelcy/R21/mfbs/3683.npy,{5|6|5|6|7},{6|6|6|8|8},3683,2,2
1940,3684,personal,5865001,6.0,/z/lancelcy/R21/mfbs/3684.npy,{5|4|6|5},{3|3|5|5},3684,0,1
1941,3685,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3685.npy,{5|5|5|5},{6|4|5|5},3685,1,1
1942,3687,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3687.npy,{4|4|5|4},{4|3|4|4},3687,0,0
1943,3691,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3691.npy,{5|3|4|6},{6|3|6|6},3691,2,0
1944,3694,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3694.npy,{5|2|5|4|6},{3|5|3|4|4},3694,0,0
1945,3696,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3696.npy,{5|5|5|3},{5|5|5|5},3696,1,1
1946,3697,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3697.npy,{5|6|5|6},{5|6|5|4},3697,1,1
1947,3708,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3708.npy,{4|3|5|5|3},{4|3|4|6|2},3708,0,0
1948,3710,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3710.npy,{3|4|3|3|5},{3|3|5|1|3},3710,0,0
1949,3714,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3714.npy,{7|4|4|5},{5|4|5|4},3714,0,0
1950,3717,personal,5865001,11.0,/z/lancelcy/R21/mfbs/3717.npy,{5|6|6|6},{5|5|5|6},3717,1,2
1951,3718,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3718.npy,{5|6|6|5},{5|4|4|5},3718,0,1
1952,3719,personal,5865001,11.0,/z/lancelcy/R21/mfbs/3719.npy,{5|5|5|6|6},{5|5|5|5|4},3719,1,1
1953,3720,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3720.npy,{5|6|6|6},{5|7|5|6},3720,1,2
1954,3721,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3721.npy,{7|7|6|8|7},{4|4|4|4|4},3721,0,2
1955,3723,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3723.npy,{5|5|5|5},{5|6|5|6},3723,1,1
1956,3724,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3724.npy,{5|5|5|7},{6|6|5|5},3724,1,1
1957,3725,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3725.npy,{5|6|5|5},{6|6|5|5},3725,1,1
1958,3726,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3726.npy,{5|6|6|5},{6|7|5|5},3726,1,1
1959,3727,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3727.npy,{5|6|5|5},{6|6|5|5},3727,1,1
1960,3728,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3728.npy,{6|5|5|6},{5|4|5|5},3728,1,1
1961,3729,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3729.npy,{5|5|6|5},{5|4|5|5},3729,1,1
1962,3730,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3730.npy,{3|4|5|5},{5|5|5|6},3730,1,0
1963,3731,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3731.npy,{5|7|5|7|7},{6|5|5|6|7},3731,2,2
1964,3732,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3732.npy,{4|6|5|5|4},{6|6|5|5|5},3732,1,0
1965,3733,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3733.npy,{6|7|6|7},{4|4|5|5},3733,0,2
1966,3734,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3734.npy,{7|6|6|6},{4|3|5|5},3734,0,2
1967,3736,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3736.npy,{5|7|7|7},{4|4|5|2},3736,0,2
1968,3737,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3737.npy,{6|8|8|8},{4|3|4|2},3737,0,2
1969,3740,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3740.npy,{6|7|7|8|7},{4|3|4|3|5},3740,0,2
1970,3741,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3741.npy,{5|6|6|6},{4|4|4|5},3741,0,2
1971,3744,personal,5865001,14.0,/z/lancelcy/R21/mfbs/3744.npy,{5|5|6|5},{5|6|5|5},3744,1,1
1972,3749,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3749.npy,{7|5|6|6},{6|6|7|6},3749,2,2
1973,3750,assessment,5865001,6.0,/z/lancelcy/R21/mfbs/3750.npy,{4|5|5|5},{4|3|4|3},3750,0,1
1974,3751,assessment,5865001,4.0,/z/lancelcy/R21/mfbs/3751.npy,{4|5|6|5|4},{4|4|4|3|2},3751,0,0
1975,3752,assessment,5865001,15.0,/z/lancelcy/R21/mfbs/3752.npy,{5|6|6|6},{5|6|6|7},3752,2,2
1976,3753,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3753.npy,{5|4|6|5},{5|4|5|5},3753,1,1
1977,3754,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3754.npy,{5|7|7|6},{6|6|6|5},3754,2,2
1978,3755,assessment,5865001,9.0,/z/lancelcy/R21/mfbs/3755.npy,{5|6|6|5},{5|5|5|6},3755,1,1
1979,3756,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3756.npy,{5|5|6|6|7},{4|5|5|5|7},3756,1,2
1980,3757,assessment,5865001,5.0,/z/lancelcy/R21/mfbs/3757.npy,{5|6|7|8},{5|5|6|6},3757,1,2
1981,3759,assessment,5865001,4.0,/z/lancelcy/R21/mfbs/3759.npy,{5|5|6|4|6},{5|4|4|5|6},3759,0,1
1982,3760,assessment,5865001,9.0,/z/lancelcy/R21/mfbs/3760.npy,{7|7|7|6|8},{6|6|6|6|7},3760,2,2
1983,3762,assessment,5865001,6.0,/z/lancelcy/R21/mfbs/3762.npy,{5|4|5|5|6},{5|4|4|4|5},3762,0,1
1984,3763,assessment,5865001,10.0,/z/lancelcy/R21/mfbs/3763.npy,{6|4|6|4},{4|3|4|3},3763,0,0
1985,3764,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3764.npy,{5|5|6|5},{4|4|5|5},3764,0,1
1986,3765,assessment,5865001,8.0,/z/lancelcy/R21/mfbs/3765.npy,{5|5|7|6},{5|4|5|5},3765,1,1
1987,3766,assessment,5865001,6.0,/z/lancelcy/R21/mfbs/3766.npy,{5|5|6|6},{4|5|5|5},3766,1,1
1988,3767,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3767.npy,{4|3|4|4},{5|4|5|5},3767,1,0
1989,3768,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3768.npy,{5|4|5|5},{5|5|5|5},3768,1,1
1990,3769,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3769.npy,{5|4|6|5},{5|4|5|5},3769,1,1
1991,3770,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3770.npy,{4|3|4|5|5},{5|3|5|5|5},3770,1,0
1992,3771,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3771.npy,{5|4|6|4|3},{6|4|5|5|3},3771,0,0
1993,3772,assessment,5865001,12.0,/z/lancelcy/R21/mfbs/3772.npy,{5|5|6|5|6},{5|4|5|6|5},3772,1,1
1994,3773,assessment,5865001,5.0,/z/lancelcy/R21/mfbs/3773.npy,{5|5|6|5},{4|5|5|6},3773,1,1
1995,3774,assessment,5865001,6.0,/z/lancelcy/R21/mfbs/3774.npy,{5|5|7|5},{5|4|5|5},3774,1,1
1996,3775,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3775.npy,{4|4|5|4|5},{5|4|4|4|5},3775,0,0
1997,3776,assessment,5865001,8.0,/z/lancelcy/R21/mfbs/3776.npy,{5|6|6|5},{5|4|5|5},3776,1,1
1998,3777,assessment,5865001,19.0,/z/lancelcy/R21/mfbs/3777.npy,{5|4|6|6},{5|3|3|2},3777,0,2
1999,3779,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3779.npy,{5|5|6|6},{5|5|5|5},3779,1,1
2000,3794,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3794.npy,{5|5|6|5|6},{6|7|5|6|7},3794,2,1
2001,3795,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3795.npy,{5|3|4|4},{5|6|5|5},3795,1,0
2002,3796,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3796.npy,{5|4|5|6},{5|3|5|5},3796,1,1
2003,3800,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3800.npy,{5|6|5|6},{5|5|5|5},3800,1,1
2004,3801,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3801.npy,{4|5|5|6|4},{4|6|4|6|2},3801,0,0
2005,3802,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3802.npy,{5|5|5|5|6},{5|5|5|7|6},3802,1,1
2006,3804,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3804.npy,{5|6|6|5},{5|5|5|5},3804,1,1
2007,3805,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3805.npy,{5|6|6|6|4},{5|6|5|5|3},3805,1,2
2008,3806,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3806.npy,{6|7|6|7},{5|7|5|5},3806,1,2
2009,3807,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3807.npy,{5|6|6|5},{5|5|5|6},3807,1,1
2010,3808,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3808.npy,{6|6|6|6|5},{6|5|5|5|7},3808,1,2
2011,3809,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3809.npy,{5|4|6|6},{6|3|5|5},3809,1,2
2012,3810,personal,5865001,8.0,/z/lancelcy/R21/mfbs/3810.npy,{6|7|6|6|7},{6|5|5|6|6},3810,2,2
2013,3812,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3812.npy,{5|5|5|4|6},{5|5|6|6|4},3812,1,1
2014,3813,personal,5865001,8.0,/z/lancelcy/R21/mfbs/3813.npy,{6|6|4|6},{6|6|5|5},3813,1,2
2015,3814,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3814.npy,{5|7|7|6},{5|7|5|7},3814,1,2
2016,3815,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3815.npy,{7|7|6|7},{5|7|5|8},3815,1,2
2017,3816,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3816.npy,{6|7|6|6},{6|6|5|6},3816,2,2
2018,3817,personal,5865001,10.0,/z/lancelcy/R21/mfbs/3817.npy,{7|7|7|8},{6|4|5|2},3817,0,2
2019,3819,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3819.npy,{6|7|6|8},{4|4|5|2},3819,0,2
2020,3821,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3821.npy,{6|6|6|7|7},{6|6|5|6|7},3821,2,2
2021,3822,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3822.npy,{5|6|5|5},{5|6|5|5},3822,1,1
2022,3824,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3824.npy,{5|7|6|6|7},{5|5|5|5|6},3824,1,2
2023,3827,personal,5865001,13.0,/z/lancelcy/R21/mfbs/3827.npy,{5|6|6|6},{5|7|5|3},3827,1,2
2024,3828,personal,5865001,6.0,/z/lancelcy/R21/mfbs/3828.npy,{5|4|5|4},{5|3|4|4},3828,0,0
2025,3829,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3829.npy,{5|5|5|6},{5|5|4|7},3829,1,1
2026,3830,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3830.npy,{5|5|5|2},{4|4|5|2},3830,0,1
2027,3831,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3831.npy,{5|4|5|4},{4|2|3|1},3831,0,0
2028,3832,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3832.npy,{5|5|6|6},{5|5|5|6},3832,1,1
2029,3835,personal,5865001,6.0,/z/lancelcy/R21/mfbs/3835.npy,{4|5|5|7},{3|4|3|1},3835,0,1
2030,3836,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3836.npy,{6|5|5|5},{3|3|4|4},3836,0,1
2031,3837,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3837.npy,{5|5|5|6},{6|6|4|6},3837,2,1
2032,3838,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3838.npy,{5|5|6|6},{5|5|5|3},3838,1,1
2033,3839,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3839.npy,{6|6|5|7},{3|3|4|1},3839,0,2
2034,3840,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3840.npy,{7|6|5|7},{4|3|3|1},3840,0,2
2035,3842,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3842.npy,{6|5|5|6},{4|6|4|3},3842,0,1
2036,3843,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3843.npy,{4|4|5|8},{3|3|3|1},3843,0,0
2037,3844,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3844.npy,{6|6|5|5},{4|6|4|7},3844,0,1
2038,3845,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3845.npy,{5|6|5|5},{5|6|5|6},3845,1,1
2039,3846,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3846.npy,{3|3|5|7|2},{4|3|4|4|3},3846,0,0
2040,3847,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3847.npy,{5|6|5|6},{5|4|5|5},3847,1,1
2041,3848,personal,5865001,8.0,/z/lancelcy/R21/mfbs/3848.npy,{5|5|6|4},{4|3|4|1},3848,0,1
2042,3849,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3849.npy,{5|6|6|6},{4|4|5|4},3849,0,2
2043,3851,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3851.npy,{5|5|6|6},{6|6|5|4},3851,2,1
2044,3853,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3853.npy,{6|6|6|7},{5|4|5|4},3853,0,2
2045,3854,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3854.npy,{5|5|5|7|6},{4|5|3|3|3},3854,0,1
2046,3855,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3855.npy,{5|6|6|7},{6|6|5|6},3855,2,2
2047,3856,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3856.npy,{5|6|5|5},{4|4|5|5},3856,0,1
2048,3859,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3859.npy,{5|6|6|7},{4|3|4|4},3859,0,2
2049,3860,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3860.npy,{6|6|6|8},{4|3|4|2},3860,0,2
2050,3861,personal,5865001,13.0,/z/lancelcy/R21/mfbs/3861.npy,{5|6|6|7},{4|4|4|4},3861,0,2
2051,3862,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3862.npy,{5|2|5|5},{4|4|5|5},3862,0,1
2052,3863,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3863.npy,{6|3|5|5},{5|3|5|2},3863,0,1
2053,3869,personal,5865001,8.0,/z/lancelcy/R21/mfbs/3869.npy,{9|8|7|9},{2|2|3|1},3869,0,2
2054,3870,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3870.npy,{8|8|6|8},{2|3|5|3},3870,0,2
2055,3872,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3872.npy,{8|7|7|8},{3|4|3|2},3872,0,2
2056,3873,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3873.npy,{7|7|7|8},{4|3|4|1},3873,0,2
2057,3874,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3874.npy,{8|8|7|9|9},{3|3|3|1|3},3874,0,2
2058,3875,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3875.npy,{6|6|6|8},{6|7|5|1},3875,2,2
2059,3876,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3876.npy,{6|7|7|8|9},{3|3|3|2|1},3876,0,2
2060,3878,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3878.npy,{9|8|8|9},{2|2|4|2},3878,0,2
2061,3879,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3879.npy,{6|7|7|9},{5|5|4|2},3879,0,2
2062,3885,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3885.npy,{5|6|6|5|7},{5|5|5|5|7},3885,1,2
2063,3886,personal,5865001,13.0,/z/lancelcy/R21/mfbs/3886.npy,{5|4|6|6},{6|4|5|4},3886,0,2
2064,3887,personal,5865001,8.0,/z/lancelcy/R21/mfbs/3887.npy,{6|4|5|6},{5|6|6|7},3887,2,2
2065,3888,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3888.npy,{6|6|6|6},{4|4|5|4},3888,0,2
2066,3889,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3889.npy,{5|4|5|5},{5|5|5|5},3889,1,1
2067,3890,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3890.npy,{5|5|6|5},{3|5|5|4},3890,0,1
2068,3892,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3892.npy,{5|4|6|4},{5|6|5|5},3892,1,0
2069,3893,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3893.npy,{5|3|5|5},{5|3|5|5},3893,1,1
2070,3894,personal,5865001,8.0,/z/lancelcy/R21/mfbs/3894.npy,{6|5|6|7},{4|5|5|4},3894,0,2
2071,3895,personal,5865001,6.0,/z/lancelcy/R21/mfbs/3895.npy,{4|5|5|5},{3|3|4|4},3895,0,1
2072,3896,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3896.npy,{6|6|6|7},{3|4|5|4},3896,0,2
2073,3897,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3897.npy,{5|6|6|7},{4|4|5|4},3897,0,2
2074,3898,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3898.npy,{6|5|6|7},{5|5|5|4},3898,1,2
2075,3900,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3900.npy,{5|5|5|5},{5|5|5|5},3900,1,1
2076,3901,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3901.npy,{5|5|5|5},{5|4|5|4},3901,0,1
2077,3902,personal,5865001,6.0,/z/lancelcy/R21/mfbs/3902.npy,{6|5|6|6},{4|5|5|5},3902,1,2
