,features
10337,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458403.npy
10338,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458404.npy
10339,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458422.npy
10340,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458425.npy
10341,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458437.npy
10342,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458445.npy
10343,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458451.npy
10344,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458455.npy
10345,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458461.npy
10346,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458469.npy
10347,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458471.npy
10348,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458485.npy
10349,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458491.npy
10350,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458498.npy
10351,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458516.npy
10352,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458541.npy
10353,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458543.npy
10354,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458544.npy
10355,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458546.npy
10356,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458547.npy
10357,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458599.npy
10358,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458600.npy
10359,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458601.npy
10360,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458607.npy
10361,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458664.npy
10362,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458666.npy
10363,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458702.npy
10364,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458713.npy
10365,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458718.npy
10366,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458728.npy
10367,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458785.npy
10368,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458790.npy
10369,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458800.npy
10370,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458835.npy
10371,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458838.npy
10372,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458866.npy
10373,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458878.npy
10374,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458889.npy
10375,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458899.npy
10376,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458901.npy
10377,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458903.npy
10378,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458910.npy
10379,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458919.npy
10380,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458924.npy
10381,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458926.npy
10382,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458930.npy
10383,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458961.npy
10384,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458987.npy
10385,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458989.npy
10386,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458993.npy
10387,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458996.npy
10388,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458997.npy
10389,/z/lancelcy/PRIORI_Emotion/pad_mfbs/458998.npy
10390,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459017.npy
10391,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459036.npy
10392,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459041.npy
10393,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459046.npy
10394,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459062.npy
10395,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459064.npy
10396,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459068.npy
10397,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459074.npy
10398,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459076.npy
10399,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459078.npy
10400,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459083.npy
10401,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459093.npy
10402,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459094.npy
10403,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459095.npy
10404,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459102.npy
10405,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459120.npy
10406,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459126.npy
10407,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459127.npy
10408,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459130.npy
10409,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459131.npy
10410,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459146.npy
10411,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459195.npy
10412,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459205.npy
10413,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459211.npy
10414,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459212.npy
10415,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459227.npy
10416,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459237.npy
10417,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459249.npy
10418,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459298.npy
10419,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459302.npy
10420,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459303.npy
10421,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459311.npy
10422,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459312.npy
10423,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459332.npy
10424,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459338.npy
10425,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459355.npy
10426,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459357.npy
10427,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459371.npy
10428,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459372.npy
10429,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459384.npy
10430,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459399.npy
10431,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459421.npy
10432,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459441.npy
10433,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459444.npy
10434,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459452.npy
10435,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459454.npy
10436,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459462.npy
10437,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459489.npy
10438,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459500.npy
10439,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459543.npy
10440,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459550.npy
10441,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459552.npy
10442,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459557.npy
10443,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459596.npy
10444,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459601.npy
10445,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459606.npy
10446,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459609.npy
10447,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459612.npy
10448,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459613.npy
10449,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459639.npy
10450,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459659.npy
10451,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459664.npy
10452,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459673.npy
10453,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459691.npy
10454,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459700.npy
10455,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459701.npy
10456,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459704.npy
10457,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459728.npy
10458,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459746.npy
10459,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459749.npy
10460,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459750.npy
10461,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459810.npy
10462,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459815.npy
10463,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459821.npy
10464,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459823.npy
10465,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459828.npy
10466,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459829.npy
10467,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459833.npy
10468,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459837.npy
10469,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459838.npy
10470,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459842.npy
10471,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459848.npy
10472,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459864.npy
10473,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459868.npy
10474,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459879.npy
10475,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459890.npy
10476,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459892.npy
10477,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459893.npy
10478,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459895.npy
10479,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459897.npy
10480,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459951.npy
10481,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459979.npy
10482,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459980.npy
10483,/z/lancelcy/PRIORI_Emotion/pad_mfbs/459984.npy
10484,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460015.npy
10485,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460019.npy
10486,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460039.npy
10487,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460051.npy
10488,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460061.npy
10489,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460065.npy
10490,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460071.npy
10491,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460074.npy
10492,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460089.npy
10493,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460097.npy
10494,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460149.npy
10495,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460151.npy
10496,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460174.npy
10497,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460177.npy
10498,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460179.npy
10499,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460184.npy
10500,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460190.npy
10501,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460200.npy
10502,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460212.npy
10503,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460224.npy
10504,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460227.npy
10505,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460228.npy
10506,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460241.npy
10507,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460243.npy
10508,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460248.npy
10509,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460252.npy
10510,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460253.npy
10511,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460281.npy
10512,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460285.npy
10513,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460299.npy
10514,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460312.npy
10515,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460315.npy
10516,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460322.npy
10517,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460324.npy
10518,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460341.npy
10519,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460365.npy
10520,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460382.npy
10521,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460391.npy
10522,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460392.npy
10523,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460442.npy
10524,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460443.npy
10525,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460455.npy
10526,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460460.npy
10527,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460461.npy
10528,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460462.npy
10529,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460464.npy
10530,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460466.npy
10531,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460468.npy
10532,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460472.npy
10533,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460480.npy
10534,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460483.npy
10535,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460484.npy
10536,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460490.npy
10537,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460492.npy
10538,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460493.npy
10539,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460499.npy
10540,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460500.npy
10541,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460510.npy
10542,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460517.npy
10543,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460526.npy
10544,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460548.npy
10545,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460561.npy
10546,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460566.npy
10547,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460567.npy
10548,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460594.npy
10549,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460595.npy
10550,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460618.npy
10551,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460658.npy
10552,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460661.npy
10553,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460667.npy
10554,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460669.npy
10555,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460670.npy
10556,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460673.npy
10557,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460718.npy
10558,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460723.npy
10559,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460724.npy
10560,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460739.npy
10561,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460745.npy
10562,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460750.npy
10563,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460754.npy
10564,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460755.npy
10565,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460759.npy
10566,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460784.npy
10567,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460801.npy
10568,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460842.npy
10569,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460849.npy
10570,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460875.npy
10571,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460941.npy
10572,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460966.npy
10573,/z/lancelcy/PRIORI_Emotion/pad_mfbs/460983.npy
10574,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461032.npy
10575,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461039.npy
10576,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461040.npy
10577,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461042.npy
10578,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461061.npy
10579,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461066.npy
10580,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461070.npy
10581,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461080.npy
10582,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461084.npy
10583,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461086.npy
10584,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461095.npy
10585,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461108.npy
10586,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461122.npy
10587,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461145.npy
10588,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461165.npy
10589,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461199.npy
10590,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461239.npy
10591,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461242.npy
10592,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461243.npy
10593,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461248.npy
10594,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461253.npy
10595,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461257.npy
10596,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461272.npy
10597,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461273.npy
10598,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461278.npy
10599,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461290.npy
10600,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461299.npy
10601,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461301.npy
10602,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461304.npy
10603,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461311.npy
10604,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461320.npy
10605,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461322.npy
10606,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461328.npy
10607,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461336.npy
10608,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461353.npy
10609,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461372.npy
10610,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461375.npy
10611,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461387.npy
10612,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461390.npy
10613,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461399.npy
10614,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461406.npy
10615,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461408.npy
10616,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461414.npy
10617,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461422.npy
10618,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461427.npy
10619,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461439.npy
10620,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461440.npy
10621,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461451.npy
10622,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461452.npy
10623,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461454.npy
10624,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461466.npy
10625,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461469.npy
10626,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461473.npy
10627,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461493.npy
10628,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461514.npy
10629,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461538.npy
10630,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461545.npy
10631,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461569.npy
10632,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461574.npy
10633,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461576.npy
10634,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461587.npy
10635,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461591.npy
10636,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461596.npy
10637,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461598.npy
10638,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461602.npy
10639,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461612.npy
10640,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461615.npy
10641,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461618.npy
10642,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461620.npy
10643,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461623.npy
10644,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461624.npy
10645,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461648.npy
10646,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461651.npy
10647,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461677.npy
10648,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461688.npy
10649,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461690.npy
10650,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461693.npy
10651,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461694.npy
10652,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461700.npy
10653,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461704.npy
10654,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461706.npy
10655,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461707.npy
10656,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461710.npy
10657,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461711.npy
10658,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461714.npy
10659,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461715.npy
10660,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461718.npy
10661,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461720.npy
10662,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461725.npy
10663,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461729.npy
10664,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461737.npy
10665,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461750.npy
10666,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461753.npy
10667,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461755.npy
10668,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461757.npy
10669,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461770.npy
10670,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461793.npy
10671,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461798.npy
10672,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461810.npy
10673,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461815.npy
10674,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461816.npy
10675,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461834.npy
10676,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461845.npy
10677,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461849.npy
10678,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461851.npy
10679,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461874.npy
10680,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461885.npy
10681,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461912.npy
10682,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461942.npy
10683,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461987.npy
10684,/z/lancelcy/PRIORI_Emotion/pad_mfbs/461995.npy
10685,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462001.npy
10686,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462036.npy
10687,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462081.npy
10688,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462087.npy
10689,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462097.npy
10690,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462107.npy
10691,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462131.npy
10692,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462160.npy
10693,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462174.npy
10694,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462209.npy
10695,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462252.npy
10696,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462259.npy
10697,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462261.npy
10698,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462272.npy
10699,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462276.npy
10700,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462295.npy
10701,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462300.npy
10702,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462309.npy
10703,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462351.npy
10704,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462361.npy
10705,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462363.npy
10706,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462367.npy
10707,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462372.npy
10708,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462377.npy
10709,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462380.npy
10710,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462383.npy
10711,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462390.npy
10712,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462393.npy
10713,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462394.npy
10714,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462408.npy
